"team","estimate","std.error","rank","Team","season","week","rank_change"
"NYJ",-0.454374210487494,4.2108130700296,18,"NYJ 18",2012,5,-3
"NYJ",-0.349824626872136,3.59924202722955,18,"NYJ 18",2012,6,0
"NYJ",-0.0402842106115172,3.56383139458857,16,"NYJ 16",2012,7,-2
"NYJ",-1.17491997883724,3.39874811827678,20,"NYJ 20",2012,8,4
"NYJ",-1.11795457908306,3.37526876661512,20,"NYJ 20",2012,9,0
"NYJ",-2.12553285578243,3.14213451724818,23,"NYJ 23",2012,10,3
"NYJ",-1.47158993589256,3.03620230472519,20,"NYJ 20",2012,11,-3
"NYJ",-2.00459718207615,2.89165037439435,21,"NYJ 21",2012,12,1
"NYJ",-1.49230059206903,2.71445228090833,20,"NYJ 20",2012,13,-1
"NYJ",-1.40048475481882,2.64040291055543,22,"NYJ 22",2012,14,2
"NYJ",-1.64296868533759,2.70787853632202,21,"NYJ 21",2012,15,-1
"NYJ",-2.98101976133152,2.63658642984847,24,"NYJ 24",2012,16,3
"NYJ",-3.62243525973585,2.55925124911342,26,"NYJ 26",2012,17,2
"PHI",0.0724183281270873,0.547562062358688,7,"PHI 7",2012,3,NA
"PHI",0.937303313549257,2.03270521049006,8,"PHI 8",2012,4,1
"PHI",1.67378877785319,4.2108130700296,11,"PHI 11",2012,5,3
"PHI",0.0987512523370861,3.59924202722955,15,"PHI 15",2012,6,4
"PHI",-0.319270215424651,3.7088072578022,17,"PHI 17",2012,7,2
"PHI",-0.855668021843007,3.52422153505748,18,"PHI 18",2012,8,1
"PHI",-2.06169385600301,3.37526876661512,22,"PHI 22",2012,9,4
"PHI",-2.8391172788402,3.14213451724818,27,"PHI 27",2012,10,5
"PHI",-4.62148720297787,3.03620230472519,29,"PHI 29",2012,11,2
"PHI",-4.38915313047553,2.89165037439435,29,"PHI 29",2012,12,0
"PHI",-4.02937932321421,2.71445228090833,27,"PHI 27",2012,13,-2
"PHI",-3.4614447511008,2.64040291055543,27,"PHI 27",2012,14,0
"PHI",-3.34023923402108,2.70787853632202,27,"PHI 27",2012,15,0
"PHI",-3.56006859592549,2.63658642984847,27,"PHI 27",2012,16,0
"PHI",-4.70150345211844,2.55925124911342,28,"PHI 28",2012,17,1
"PIT",-0.0396699469787752,0.547562062358688,21,"PIT 21",2012,3,NA
"PIT",-0.354407303183528,2.06718781100049,19,"PIT 19",2012,4,-2
"PIT",-1.6452708422268,4.45192759761872,21,"PIT 21",2012,5,2
"PIT",-1.7929119891761,3.72657622845303,24,"PIT 24",2012,6,3
"PIT",-0.877715899182718,3.7088072578022,18,"PIT 18",2012,7,-6
"PIT",0.204461988235623,3.52422153505748,14,"PIT 14",2012,8,-4
"PIT",0.73700197491971,3.37526876661512,13,"PIT 13",2012,9,-1
"PIT",0.523134892110915,3.14213451724818,14,"PIT 14",2012,10,1
"PIT",1.24285456207687,3.03620230472519,11,"PIT 11",2012,11,-3
"PIT",1.12170381893658,2.89165037439435,14,"PIT 14",2012,12,3
"PIT",1.16428635066889,2.71445228090833,16,"PIT 16",2012,13,2
"PIT",0.434556343984365,2.64040291055543,16,"PIT 16",2012,14,0
"PIT",-0.637240448691194,2.70787853632202,19,"PIT 19",2012,15,3
"PIT",-1.16921250934352,2.63658642984847,20,"PIT 20",2012,16,1
"PIT",-1.13174406144024,2.55925124911342,20,"PIT 20",2012,17,0
"SEA",0.0750534360163126,0.547562062358688,6,"SEA 6",2012,3,NA
"SEA",0.751344236128947,2.03270521049006,10,"SEA 10",2012,4,4
"SEA",1.55703941568161,4.2108130700296,12,"SEA 12",2012,5,2
"SEA",1.25057966996882,3.59924202722955,10,"SEA 10",2012,6,-2
"SEA",1.67172361999543,3.56383139458857,11,"SEA 11",2012,7,1
"SEA",1.47311149814018,3.39874811827678,10,"SEA 10",2012,8,-1
"SEA",2.79232062744097,3.24960984269468,9,"SEA 9",2012,9,-1
"SEA",2.47228743353542,3.03857101033992,8,"SEA 8",2012,10,-1
"SEA",2.91920521994269,3.03620230472519,8,"SEA 8",2012,11,0
"SEA",1.96878485917181,2.89165037439435,11,"SEA 11",2012,12,3
"SEA",3.07407060311563,2.71445228090833,8,"SEA 8",2012,13,-3
"SEA",4.90830742418556,2.64040291055543,4,"SEA 4",2012,14,-4
"SEA",6.6341022374398,2.70787853632202,4,"SEA 4",2012,15,0
"SEA",8.0082166862747,2.63658642984847,1,"SEA 1",2012,16,-3
"SEA",7.67405068140893,2.55925124911342,2,"SEA 2",2012,17,1
"SF",0.0885522415972163,0.547562062358688,5,"SF 5",2012,3,NA
"SF",1.66623443737778,2.03270521049006,2,"SF 2",2012,4,-3
"SF",9.51307874556244,4.2108130700296,1,"SF 1",2012,5,-1
"SF",5.40734673781653,3.59924202722955,1,"SF 1",2012,6,0
"SF",6.76657899686465,3.56383139458857,1,"SF 1",2012,7,0
"SF",7.17582980843426,3.39874811827678,1,"SF 1",2012,8,0
"SF",7.80075782081332,3.37526876661512,1,"SF 1",2012,9,0
"SF",5.58756330797,3.14213451724818,4,"SF 4",2012,10,3
"SF",7.7685682714165,3.03620230472519,2,"SF 2",2012,11,-2
"SF",7.68967304478711,2.89165037439435,1,"SF 1",2012,12,-1
"SF",7.83895363308733,2.71445228090833,2,"SF 2",2012,13,1
"SF",7.26286818685381,2.64040291055543,2,"SF 2",2012,14,0
"SF",7.92294246535562,2.70787853632202,2,"SF 2",2012,15,0
"SF",7.02128467298769,2.63658642984847,3,"SF 3",2012,16,1
"SF",6.66704019421431,2.55925124911342,4,"SF 4",2012,17,1
"TB",-0.0797944509864453,0.547562062358688,27,"TB 27",2012,3,NA
"TB",-1.33408937237085,2.03270521049006,28,"TB 28",2012,4,1
"TB",-3.58755037555783,4.45192759761872,25,"TB 25",2012,5,-3
"TB",-0.395209635789365,3.72657622845303,19,"TB 19",2012,6,-6
"TB",-0.993451836529274,3.7088072578022,21,"TB 21",2012,7,2
"TB",0.996212348911789,3.52422153505748,11,"TB 11",2012,8,-10
"TB",1.96539358583851,3.37526876661512,10,"TB 10",2012,9,-1
"TB",2.32305551541308,3.14213451724818,10,"TB 10",2012,10,0
"TB",2.65286267427165,3.03620230472519,9,"TB 9",2012,11,-1
"TB",3.06272214746641,2.89165037439435,8,"TB 8",2012,12,-1
"TB",3.64410199532899,2.71445228090833,6,"TB 6",2012,13,-2
"TB",2.84979532325234,2.64040291055543,8,"TB 8",2012,14,2
"TB",1.25989712237671,2.70787853632202,14,"TB 14",2012,15,6
"TB",0.15528251401533,2.63658642984847,17,"TB 17",2012,16,3
"TB",1.33930130338688,2.55925124911342,14,"TB 14",2012,17,-3
"TEN",-0.0777350495311488,0.547562062358688,26,"TEN 26",2012,3,NA
"TEN",-1.37628848044597,2.03270521049006,30,"TEN 30",2012,4,4
"TEN",-6.10714644999145,4.2108130700296,31,"TEN 31",2012,5,1
"TEN",-4.4003880456397,3.59924202722955,31,"TEN 31",2012,6,0
"TEN",-4.74457921094726,3.56383139458857,29,"TEN 29",2012,7,-2
"TEN",-4.51327451542598,3.39874811827678,29,"TEN 29",2012,8,0
"TEN",-5.92421640313354,3.24960984269468,29,"TEN 29",2012,9,0
"TEN",-3.1261100457503,3.03857101033992,28,"TEN 28",2012,10,-1
"TEN",-3.32268108702019,3.03620230472519,27,"TEN 27",2012,11,-1
"TEN",-4.38102544159416,2.89165037439435,28,"TEN 28",2012,12,1
"TEN",-4.76965832314925,2.71445228090833,29,"TEN 29",2012,13,1
"TEN",-4.21045689921312,2.64040291055543,28,"TEN 28",2012,14,-1
"TEN",-4.59376070200337,2.70787853632202,29,"TEN 29",2012,15,1
"TEN",-6.19372814671425,2.63658642984847,29,"TEN 29",2012,16,0
"TEN",-5.91553628174232,2.55925124911342,29,"TEN 29",2012,17,0
"WAS",-0.0899855618866909,0.547562062358688,28,"WAS 28",2012,3,NA
"WAS",-0.684569485651591,2.03270521049006,24,"WAS 24",2012,4,-4
"WAS",-2.61047370871424,4.2108130700296,23,"WAS 23",2012,5,-1
"WAS",-0.314980123845759,3.59924202722955,17,"WAS 17",2012,6,-6
"WAS",0.304274970126274,3.56383139458857,14,"WAS 14",2012,7,-3
"WAS",-0.769625802981985,3.39874811827678,17,"WAS 17",2012,8,3
"WAS",-2.15562284688504,3.24960984269468,23,"WAS 23",2012,9,6
"WAS",-2.01522900902539,3.14213451724818,22,"WAS 22",2012,10,-1
"WAS",-0.687131819759708,3.03620230472519,18,"WAS 18",2012,11,-4
"WAS",0.304505834191282,2.89165037439435,16,"WAS 16",2012,12,-2
"WAS",1.21436014461685,2.71445228090833,15,"WAS 15",2012,13,-1
"WAS",1.48267845562559,2.64040291055543,13,"WAS 13",2012,14,-2
"WAS",2.3959426379787,2.70787853632202,9,"WAS 9",2012,15,-4
"WAS",2.4873232512049,2.63658642984847,10,"WAS 10",2012,16,1
"WAS",2.45181238440476,2.55925124911342,11,"WAS 11",2012,17,1
"ARI",-1.62737181509063,2.57397432466188,23,"ARI 23",2013,3,NA
"ARI",-1.29110655281296,2.952726898944,22,"ARI 22",2013,4,-1
"ARI",0.106964158177231,3.93422862288928,16,"ARI 16",2013,5,-6
"ARI",0.191395096380564,3.64532323478788,16,"ARI 16",2013,6,0
"ARI",-0.956740226071037,3.48977399282699,17,"ARI 17",2013,7,1
"ARI",1.15042626136039,3.33956081764204,14,"ARI 14",2013,8,-3
"ARI",0.899478972228808,3.22680916392524,15,"ARI 15",2013,9,1
"ARI",0.857086847938934,3.12465081525483,14,"ARI 14",2013,10,-1
"ARI",0.238902175551251,2.93708747826686,16,"ARI 16",2013,11,2
"ARI",2.11917445211361,2.80100702583729,8,"ARI 8",2013,12,-8
"ARI",2.42514066465754,2.6337921255606,9,"ARI 9",2013,13,1
"ARI",3.3178787035245,2.57110600869355,8,"ARI 8",2013,14,-1
"ARI",3.33211150162401,2.48863510259237,8,"ARI 8",2013,15,0
"ARI",3.65137562648449,2.43275241017003,8,"ARI 8",2013,16,0
"ARI",3.31707541723606,2.34915520640527,8,"ARI 8",2013,17,0
"ATL",2.75771095621548,2.57397432466188,4,"ATL 4",2013,3,NA
"ATL",1.2961525414909,2.952726898944,10,"ATL 10",2013,4,6
"ATL",1.44396700652682,3.93422862288928,13,"ATL 13",2013,5,3
"ATL",0.919250183260115,3.81651283039684,15,"ATL 15",2013,6,2
"ATL",1.23537645581401,3.64956320165999,13,"ATL 13",2013,7,-2
"ATL",-1.14277193234074,3.49677451156263,16,"ATL 16",2013,8,3
"ATL",-0.947705862196544,3.22680916392524,17,"ATL 17",2013,9,1
"ATL",-1.32380621104835,3.12465081525483,18,"ATL 18",2013,10,1
"ATL",-2.3094391827792,2.93708747826686,24,"ATL 24",2013,11,6
"ATL",-1.67452861199464,2.80100702583729,23,"ATL 23",2013,12,-1
"ATL",-2.1176227216716,2.6337921255606,22,"ATL 22",2013,13,-1
"ATL",-1.94771906643813,2.57110600869355,21,"ATL 21",2013,14,-1
"ATL",-2.60530778586846,2.48863510259237,24,"ATL 24",2013,15,3
"ATL",-2.49995033305988,2.43275241017003,23,"ATL 23",2013,16,-1
"ATL",-2.25918020881049,2.34915520640527,21,"ATL 21",2013,17,-2
"BAL",0.573501544062407,2.57397432466188,12,"BAL 12",2013,3,NA
"BAL",0.809457338209494,2.952726898944,12,"BAL 12",2013,4,0
"BAL",1.79265048416474,3.93422862288928,12,"BAL 12",2013,5,0
"BAL",1.30428166268649,3.64532323478788,13,"BAL 13",2013,6,1
"BAL",-1.25049064300346,3.48977399282699,19,"BAL 19",2013,7,6
"BAL",-1.38699374853883,3.49677451156263,18,"BAL 18",2013,8,-1
"BAL",-2.55356535575276,3.22680916392524,22,"BAL 22",2013,9,4
"BAL",-1.98229103095726,3.12465081525483,23,"BAL 23",2013,10,1
"BAL",-1.92185053125772,2.93708747826686,21,"BAL 21",2013,11,-2
"BAL",-1.65440804689539,2.80100702583729,22,"BAL 22",2013,12,1
"BAL",-1.24238116043112,2.6337921255606,20,"BAL 20",2013,13,-2
"BAL",-0.662764470055777,2.57110600869355,18,"BAL 18",2013,14,-2
"BAL",-0.313900233451801,2.48863510259237,18,"BAL 18",2013,15,0
"BAL",-1.24782503450395,2.43275241017003,19,"BAL 19",2013,16,1
"BAL",-1.6864914039058,2.34915520640527,20,"BAL 20",2013,17,1
"BUF",-1.02903946686932,2.57397432466188,21,"BUF 21",2013,3,NA
"BUF",-0.909067419607165,2.952726898944,20,"BUF 20",2013,4,-1
"BUF",-0.876445508890527,3.93422862288928,21,"BUF 21",2013,5,1
"BUF",-1.9008128517946,3.64532323478788,21,"BUF 21",2013,6,0
"BUF",-1.93888794396191,3.48977399282699,21,"BUF 21",2013,7,0
"BUF",-2.79968843726352,3.33956081764204,23,"BUF 23",2013,8,2
"BUF",-1.08162033311675,3.10536766357899,19,"BUF 19",2013,9,-4
"BUF",-1.79896141461076,3.02362384897604,21,"BUF 21",2013,10,2
"BUF",-0.520564798998723,2.84803954722245,19,"BUF 19",2013,11,-2
"BUF",-0.600852978847126,2.80100702583729,17,"BUF 17",2013,12,-2
"BUF",-0.559721742696166,2.6337921255606,17,"BUF 17",2013,13,0
"BUF",-1.25322721036644,2.57110600869355,19,"BUF 19",2013,14,2
"BUF",-1.59599645412513,2.48863510259237,19,"BUF 19",2013,15,0
"BUF",-0.702364594099584,2.43275241017003,17,"BUF 17",2013,16,-2
"BUF",-1.33378713978111,2.34915520640527,19,"BUF 19",2013,17,2
"CAR",6.20737709854551,2.57397432466188,1,"CAR 1",2013,3,NA
"CAR",6.10075401894529,3.07286849758694,2,"CAR 2",2013,4,1
"CAR",3.22766768269888,4.13402661071816,5,"CAR 5",2013,5,3
"CAR",4.788767377558,3.81651283039684,3,"CAR 3",2013,6,-2
"CAR",5.64961482726327,3.64956320165999,3,"CAR 3",2013,7,0
"CAR",6.07315080882606,3.49677451156263,6,"CAR 6",2013,8,3
"CAR",7.02079133768017,3.22680916392524,1,"CAR 1",2013,9,-5
"CAR",6.73070433555507,3.12465081525483,1,"CAR 1",2013,10,0
"CAR",7.03152980799817,2.93708747826686,1,"CAR 1",2013,11,0
"CAR",6.7386195722943,2.80100702583729,1,"CAR 1",2013,12,0
"CAR",7.32690792086383,2.6337921255606,1,"CAR 1",2013,13,0
"CAR",6.20527052105802,2.57110600869355,4,"CAR 4",2013,14,3
"CAR",6.18324710842204,2.48863510259237,3,"CAR 3",2013,15,-1
"CAR",6.07978757336389,2.43275241017003,4,"CAR 4",2013,16,1
"CAR",5.79621123788154,2.34915520640527,4,"CAR 4",2013,17,0
"CHI",1.25080816788285,2.57397432466188,8,"CHI 8",2013,3,NA
"CHI",0.450984918448003,2.952726898944,16,"CHI 16",2013,4,8
"CHI",-0.767603929268857,3.93422862288928,20,"CHI 20",2013,5,4
"CHI",-0.226434492897103,3.64532323478788,17,"CHI 17",2013,6,-3
"CHI",-0.732570121385346,3.48977399282699,15,"CHI 15",2013,7,-2
"CHI",-0.668391324346233,3.49677451156263,15,"CHI 15",2013,8,0
"CHI",1.3172410284357,3.22680916392524,14,"CHI 14",2013,9,-1
"CHI",0.83348252804451,3.12465081525483,15,"CHI 15",2013,10,1
"CHI",0.851694663200964,2.93708747826686,13,"CHI 13",2013,11,-2
"CHI",-0.80476550027744,2.80100702583729,18,"CHI 18",2013,12,5
"CHI",-0.580819433808832,2.6337921255606,18,"CHI 18",2013,13,0
"CHI",0.347715341500987,2.57110600869355,15,"CHI 15",2013,14,-3
"CHI",0.834032039856667,2.48863510259237,14,"CHI 14",2013,15,-1
"CHI",-0.826607624095508,2.43275241017003,18,"CHI 18",2013,16,4
"CHI",-1.0474298871085,2.34915520640527,18,"CHI 18",2013,17,0
"CIN",2.2365520713297,2.57397432466188,6,"CIN 6",2013,3,NA
"CIN",0.699050511687528,2.952726898944,13,"CIN 13",2013,4,7
"CIN",1.93686465713403,3.93422862288928,11,"CIN 11",2013,5,-2
"CIN",2.41849486151482,3.64532323478788,11,"CIN 11",2013,6,0
"CIN",3.46132380804756,3.48977399282699,9,"CIN 9",2013,7,-2
"CIN",6.37189396675177,3.33956081764204,5,"CIN 5",2013,8,-4
"CIN",5.41874299906502,3.10536766357899,4,"CIN 4",2013,9,-1
"CIN",3.7526806349178,3.02362384897604,6,"CIN 6",2013,10,2
"CIN",3.65113138266195,2.84803954722245,6,"CIN 6",2013,11,0
"CIN",3.06093377023308,2.80100702583729,7,"CIN 7",2013,12,1
"CIN",3.25881931953154,2.6337921255606,6,"CIN 6",2013,13,-1
"CIN",4.18614207746,2.57110600869355,6,"CIN 6",2013,14,0
"CIN",3.69053819996826,2.48863510259237,7,"CIN 7",2013,15,1
"CIN",4.21307885405036,2.43275241017003,6,"CIN 6",2013,16,-1
"CIN",4.82432353378906,2.34915520640527,6,"CIN 6",2013,17,0
"CLE",-2.08635062519174,2.57397432466188,28,"CLE 28",2013,3,NA
"CLE",-1.84548834759987,2.952726898944,23,"CLE 23",2013,4,-5
"CLE",-0.880073562085697,3.93422862288928,22,"CLE 22",2013,5,-1
"CLE",-2.48610815208886,3.64532323478788,23,"CLE 23",2013,6,1
"CLE",-3.13791131498463,3.48977399282699,25,"CLE 25",2013,7,2
"CLE",-2.7383866734532,3.33956081764204,22,"CLE 22",2013,8,-3
"CLE",-1.86454122827335,3.10536766357899,21,"CLE 21",2013,9,-1
"CLE",-2.21335917947005,3.12465081525483,24,"CLE 24",2013,10,3
"CLE",-2.05838794051764,2.93708747826686,22,"CLE 22",2013,11,-2
"CLE",-2.60887580595075,2.80100702583729,26,"CLE 26",2013,12,4
"CLE",-3.14703276674067,2.6337921255606,26,"CLE 26",2013,13,0
"CLE",-1.9532461587026,2.57110600869355,22,"CLE 22",2013,14,-4
"CLE",-2.17200345995388,2.48863510259237,22,"CLE 22",2013,15,0
"CLE",-2.30109564412616,2.43275241017003,22,"CLE 22",2013,16,0
"CLE",-2.82772889446158,2.34915520640527,25,"CLE 25",2013,17,3
"DAL",0.548745941042087,2.57397432466188,13,"DAL 13",2013,3,NA
"DAL",0.149941623218204,2.952726898944,19,"DAL 19",2013,4,6
"DAL",2.26511375565589,3.93422862288928,9,"DAL 9",2013,5,-10
"DAL",3.33434581428646,3.64532323478788,7,"DAL 7",2013,6,-2
"DAL",5.20697840777662,3.48977399282699,4,"DAL 4",2013,7,-3
"DAL",4.01339825047307,3.33956081764204,9,"DAL 9",2013,8,5
"DAL",3.40351722975468,3.10536766357899,8,"DAL 8",2013,9,-1
"DAL",2.56785078212199,3.02362384897604,7,"DAL 7",2013,10,-1
"DAL",2.19572422726045,2.93708747826686,9,"DAL 9",2013,11,2
"DAL",1.82037469333604,2.80100702583729,10,"DAL 10",2013,12,1
"DAL",1.95994186727118,2.6337921255606,11,"DAL 11",2013,13,1
"DAL",0.766235748164427,2.57110600869355,14,"DAL 14",2013,14,3
"DAL",0.777033441405271,2.48863510259237,15,"DAL 15",2013,15,1
"DAL",0.654109457596755,2.43275241017003,15,"DAL 15",2013,16,0
"DAL",0.530731694536935,2.34915520640527,13,"DAL 13",2013,17,-2
"DEN",5.54532890794,2.57397432466188,2,"DEN 2",2013,3,NA
"DEN",7.03274201926429,2.952726898944,1,"DEN 1",2013,4,-1
"DEN",6.96711536865268,3.93422862288928,1,"DEN 1",2013,5,0
"DEN",6.54711818499257,3.64532323478788,1,"DEN 1",2013,6,0
"DEN",6.37463641192137,3.48977399282699,1,"DEN 1",2013,7,0
"DEN",7.40470493505925,3.33956081764204,3,"DEN 3",2013,8,2
"DEN",5.95277599387837,3.22680916392524,3,"DEN 3",2013,9,0
"DEN",6.47209129787489,3.12465081525483,2,"DEN 2",2013,10,-1
"DEN",6.85029841777699,2.93708747826686,2,"DEN 2",2013,11,0
"DEN",5.97330336065902,2.80100702583729,3,"DEN 3",2013,12,1
"DEN",5.8345078117996,2.6337921255606,4,"DEN 4",2013,13,1
"DEN",6.22930676081191,2.57110600869355,3,"DEN 3",2013,14,-1
"DEN",5.37413985167801,2.48863510259237,4,"DEN 4",2013,15,1
"DEN",6.10246111171687,2.43275241017003,3,"DEN 3",2013,16,-1
"DEN",6.79709500444463,2.34915520640527,3,"DEN 3",2013,17,0
"DET",-0.416027653846894,2.57397432466188,18,"DET 18",2013,3,NA
"DET",0.557482516942936,2.952726898944,15,"DET 15",2013,4,-3
"DET",-0.565633820568367,3.93422862288928,19,"DET 19",2013,5,4
"DET",1.02652764105453,3.64532323478788,14,"DET 14",2013,6,-5
"DET",0.294284050102581,3.48977399282699,14,"DET 14",2013,7,0
"DET",2.65671585301901,3.33956081764204,11,"DET 11",2013,8,-3
"DET",2.19435982934596,3.22680916392524,11,"DET 11",2013,9,0
"DET",2.16398564718578,3.12465081525483,11,"DET 11",2013,10,0
"DET",1.01409819897162,2.93708747826686,11,"DET 11",2013,11,0
"DET",0.43716650405244,2.80100702583729,12,"DET 12",2013,12,1
"DET",1.472481287086,2.6337921255606,12,"DET 12",2013,13,0
"DET",1.85583001754467,2.57110600869355,9,"DET 9",2013,14,-3
"DET",1.49592929852615,2.48863510259237,10,"DET 10",2013,15,1
"DET",0.83375571503708,2.43275241017003,13,"DET 13",2013,16,3
"DET",0.19136696607962,2.34915520640527,15,"DET 15",2013,17,2
"GB",1.84007052921055,2.57397432466188,7,"GB 7",2013,3,NA
"GB",2.34613163207188,3.07286849758694,6,"GB 6",2013,4,-1
"GB",3.15351379886921,4.13402661071816,6,"GB 6",2013,5,0
"GB",4.74805281230741,3.81651283039684,4,"GB 4",2013,6,-2
"GB",5.03017708199897,3.64956320165999,5,"GB 5",2013,7,1
"GB",7.64462829474932,3.49677451156263,2,"GB 2",2013,8,-3
"GB",5.21070373231144,3.22680916392524,5,"GB 5",2013,9,3
"GB",2.24148245350923,3.12465081525483,9,"GB 9",2013,10,4
"GB",0.481590778066369,2.93708747826686,15,"GB 15",2013,11,6
"GB",-1.20850358351405,2.80100702583729,20,"GB 20",2013,12,5
"GB",-2.82259054453215,2.6337921255606,25,"GB 25",2013,13,5
"GB",-2.49998306662028,2.57110600869355,26,"GB 26",2013,14,1
"GB",-2.28628840856559,2.48863510259237,23,"GB 23",2013,15,-3
"GB",-3.19364641515731,2.43275241017003,26,"GB 26",2013,16,3
"GB",-2.6765702103605,2.34915520640527,24,"GB 24",2013,17,-2
"HOU",-1.01777067762812,2.57397432466188,20,"HOU 20",2013,3,NA
"HOU",0.662280069664008,2.952726898944,14,"HOU 14",2013,4,-6
"HOU",-1.62257738437015,3.93422862288928,24,"HOU 24",2013,5,10
"HOU",-3.55356215260583,3.64532323478788,26,"HOU 26",2013,6,2
"HOU",-3.55920993403524,3.48977399282699,26,"HOU 26",2013,7,0
"HOU",-3.54442854382159,3.49677451156263,26,"HOU 26",2013,8,0
"HOU",-3.32460307403595,3.22680916392524,25,"HOU 25",2013,9,-1
"HOU",-2.66909676896476,3.12465081525483,25,"HOU 25",2013,10,0
"HOU",-3.54112927617368,2.93708747826686,28,"HOU 28",2013,11,3
"HOU",-4.58989629938663,2.80100702583729,30,"HOU 30",2013,12,2
"HOU",-3.94400258612798,2.6337921255606,27,"HOU 27",2013,13,-3
"HOU",-4.93730760067383,2.57110600869355,29,"HOU 29",2013,14,2
"HOU",-5.41289503763941,2.48863510259237,29,"HOU 29",2013,15,0
"HOU",-5.81144693756869,2.43275241017003,31,"HOU 31",2013,16,2
"HOU",-5.38182082904819,2.34915520640527,29,"HOU 29",2013,17,-2
"IND",0.921386538338242,2.57397432466188,10,"IND 10",2013,3,NA
"IND",3.56456611049813,2.952726898944,4,"IND 4",2013,4,-6
"IND",3.84833388328612,3.93422862288928,4,"IND 4",2013,5,0
"IND",3.1687523416988,3.64532323478788,8,"IND 8",2013,6,4
"IND",4.89584097461983,3.48977399282699,6,"IND 6",2013,7,-2
"IND",5.27994840932264,3.49677451156263,7,"IND 7",2013,8,1
"IND",2.86854355531629,3.22680916392524,9,"IND 9",2013,9,2
"IND",0.754579005215489,3.12465081525483,16,"IND 16",2013,10,7
"IND",1.00923081902752,2.93708747826686,12,"IND 12",2013,11,-4
"IND",0.117847705526425,2.80100702583729,16,"IND 16",2013,12,4
"IND",0.242257789639887,2.6337921255606,15,"IND 15",2013,13,-1
"IND",-0.425037331024673,2.57110600869355,17,"IND 17",2013,14,2
"IND",0.920591098127913,2.48863510259237,13,"IND 13",2013,15,-4
"IND",1.88179330264837,2.43275241017003,11,"IND 11",2013,16,-2
"IND",2.3801567522486,2.34915520640527,10,"IND 10",2013,17,-1
"JAX",-4.94230997743405,2.57397432466188,32,"JAX 32",2013,3,NA
"JAX",-6.77838183346555,2.952726898944,32,"JAX 32",2013,4,0
"JAX",-8.90589735448605,3.93422862288928,32,"JAX 32",2013,5,0
"JAX",-8.24050920016639,3.64532323478788,32,"JAX 32",2013,6,0
"JAX",-9.85281584387274,3.48977399282699,32,"JAX 32",2013,7,0
"JAX",-12.5132478479466,3.33956081764204,32,"JAX 32",2013,8,0
"JAX",-11.8671174020991,3.22680916392524,32,"JAX 32",2013,9,0
"JAX",-9.88403855673717,3.12465081525483,32,"JAX 32",2013,10,0
"JAX",-9.57985691455351,2.93708747826686,32,"JAX 32",2013,11,0
"JAX",-7.55973553097597,2.80100702583729,32,"JAX 32",2013,12,0
"JAX",-7.08669207855554,2.6337921255606,32,"JAX 32",2013,13,0
"JAX",-6.24794333358271,2.57110600869355,31,"JAX 31",2013,14,-1
"JAX",-5.94586526506021,2.48863510259237,31,"JAX 31",2013,15,0
"JAX",-5.3174674123761,2.43275241017003,29,"JAX 29",2013,16,-2
"JAX",-5.89506827968509,2.34915520640527,31,"JAX 31",2013,17,2
"KC",0.10815568649866,2.57397432466188,15,"KC 15",2013,3,NA
"KC",1.61534393037667,2.952726898944,8,"KC 8",2013,4,-7
"KC",2.04192031142305,3.93422862288928,10,"KC 10",2013,5,2
"KC",2.8740933946609,3.64532323478788,9,"KC 9",2013,6,-1
"KC",3.29589930776779,3.48977399282699,10,"KC 10",2013,7,1
"KC",3.40911287006449,3.33956081764204,10,"KC 10",2013,8,0
"KC",2.14840963929819,3.10536766357899,12,"KC 12",2013,9,2
"KC",2.17938907799023,3.12465081525483,10,"KC 10",2013,10,-2
"KC",2.36375885517354,2.93708747826686,8,"KC 8",2013,11,-2
"KC",2.01921228112017,2.80100702583729,9,"KC 9",2013,12,1
"KC",2.55949516190448,2.6337921255606,7,"KC 7",2013,13,-2
"KC",3.54038103450865,2.57110600869355,7,"KC 7",2013,14,0
"KC",4.37370750631766,2.48863510259237,6,"KC 6",2013,15,-1
"KC",3.87628769010257,2.43275241017003,7,"KC 7",2013,16,1
"KC",3.98047499872988,2.34915520640527,7,"KC 7",2013,17,0
